snp	 s0	s1	s2	s3	
4	36	63	73	126	
4	43	63	73	126	
4	32	62	73	126	
4	40	59	73	126	
4	43	59	73	126	
4	41	59	73	126	
4	36	63	73	126	
4	41	63	73	126	
4	53	63	73	126	
4	46	61	73	126	
4	50	61	73	126	
4	50	61	73	126	
4	50	59	73	126	
4	50	59	73	126	
4	52	61	73	126	
4	52	61	73	126	
4	52	61	73	126	
4	53	61	73	124	
4	49	55	73	100	
4	49	59	73	108	
4	49	60	73	113	
4	40	60	73	111	
4	53	60	73	111	
4	53	60	73	102	
4	50	62	73	102	
4	46	62	73	102	
4	49	62	73	102	
4	49	62	73	101	
4	46	60	73	98	
4	38	62	73	98	
4	49	62	73	98	
4	53	62	73	98	
4	53	62	73	98	
4	53	62	73	98	
4	44	62	73	98	
4	52	65	73	98	
4	49	61	73	98	
4	49	63	73	98	
4	49	64	73	98	
4	53	65	73	98	
4	53	59	73	98	
4	49	63	73	98	
4	48	63	73	98	
4	48	59	73	98	
4	48	59	73	102	
4	53	59	73	102	
4	49	59	73	101	
4	49	59	73	98	
4	53	60	73	98	
4	53	61	73	98	
4	49	62	73	101	
4	43	62	73	101	
4	41	62	73	102	
4	38	59	73	102	
4	45	59	73	98	
4	46	59	73	98	
4	50	59	73	101	
4	50	62	73	101	
4	50	60	73	101	
4	52	60	73	111	
4	46	65	73	101	
4	53	61	73	101	
4	50	61	73	101	
4	48	61	73	101	
4	31	59	73	98	
4	52	59	73	98	
4	50	59	73	98	
4	40	59	73	102	
4	41	65	73	102	
4	53	65	73	102	
4	53	59	73	102	
4	53	59	73	102	
4	53	59	73	102	
4	52	62	73	102	
4	52	62	73	102	
4	52	62	73	102	
4	52	61	73	102	
4	52	59	73	102	
4	52	59	73	98	
4	46	59	73	98	
4	52	59	73	98	
4	45	60	73	98	
4	37	59	73	98	
4	25	61	73	98	
4	44	63	73	98	
4	52	63	73	98	
4	49	65	73	98	
4	52	65	73	98	
4	52	60	73	98	
4	52	61	73	98	
4	40	60	73	98	
4	50	65	73	98	
4	53	60	73	98	
4	53	60	73	98	
4	51	60	73	112	
4	49	60	73	101	
4	46	60	73	101	
4	50	63	73	101	
4	53	63	73	101	
4	53	63	73	101	
4	48	63	73	101	
4	50	65	73	101	
4	52	63	73	101	
4	52	62	73	101	
4	46	62	73	98	
4	52	59	73	98	
4	53	59	73	98	
4	53	59	73	98	
4	53	63	73	98	
4	53	63	73	101	
4	50	59	73	98	
4	50	63	73	98	
4	32	63	73	98	
4	37	63	73	98	
4	34	63	73	126	
4	53	63	73	126	
4	34	63	73	126	
4	34	60	73	126	
4	34	60	73	126	
4	26	60	73	126	
4	29	60	73	126	
4	26	59	73	126	
4	26	65	73	126	
4	26	63	73	126	
4	26	65	73	101	
4	34	65	73	101	
4	25	64	73	101	
4	34	64	73	102	
4	44	64	73	102	
4	35	64	73	102	
4	29	61	73	102	
4	36	61	73	102	
4	36	61	73	98	
4	36	60	73	98	
4	44	60	73	98	
4	44	61	73	98	
4	32	61	73	98	
4	35	62	73	98	
4	44	61	73	101	
4	37	61	73	101	
4	38	62	73	101	
4	26	61	73	102	
4	40	61	73	102	
4	34	64	73	102	
4	34	64	73	102	
4	32	62	73	102	
4	36	62	73	102	
4	34	59	73	102	
4	40	63	73	102	
4	40	60	73	102	
4	41	60	73	102	
4	41	65	73	102	
4	31	65	73	102	
4	35	65	73	102	
4	38	62	73	102	
4	38	59	73	102	
4	31	64	73	102	
4	36	63	73	102	
4	36	63	73	102	
4	34	63	73	102	
4	26	63	73	102	
4	26	65	79	102	
4	34	61	79	102	
4	34	61	79	102	
4	25	63	79	102	
4	34	60	79	102	
4	45	63	79	102	
4	52	61	73	102	
4	40	60	73	102	
4	26	60	73	102	
4	29	59	73	102	
4	29	59	73	101	
4	24	59	73	101	
4	23	59	73	98	
4	23	61	73	98	
4	29	61	73	98	
4	32	65	73	101	
4	45	62	73	101	
4	45	59	73	98	
4	38	59	73	98	
4	23	65	73	98	
4	26	59	73	98	
4	26	61	73	101	
4	35	67	79	101	
4	25	65	79	102	
4	25	63	79	102	
4	32	63	79	101	
4	31	63	79	101	
4	38	63	79	101	
4	41	61	79	98	
4	50	61	79	98	
4	53	61	79	98	
4	53	61	79	98	
4	53	61	79	101	
4	46	61	79	102	
4	41	60	79	102	
4	49	60	79	98	
4	48	64	79	102	
4	52	64	79	102	
4	52	65	79	102	
4	52	65	79	98	
4	38	62	79	98	
4	50	62	79	98	
4	52	65	79	98	
4	53	60	79	102	
4	52	64	79	102	
4	53	63	79	102	
4	53	63	79	102	
4	53	63	79	102	
4	53	65	79	98	
4	24	65	79	98	
4	31	65	79	102	
4	32	65	79	98	
4	32	61	79	98	
4	32	61	79	102	
4	32	61	79	102	
4	32	59	79	102	
4	36	59	79	102	
4	29	61	79	102	
4	32	61	79	102	
4	32	61	79	102	
4	24	60	79	102	
4	24	61	79	98	
4	24	63	79	98	
4	29	63	79	98	
4	36	63	79	98	
4	43	61	79	98	
4	43	65	79	98	
4	36	65	79	98	
4	33	63	79	98	
4	40	59	79	98	
4	49	65	79	98	
4	35	65	79	98	
4	35	65	79	98	
4	51	65	79	98	
4	35	65	79	98	
4	25	65	79	102	
4	29	65	79	102	
4	35	65	79	102	
4	35	65	79	102	
4	46	65	79	102	
4	37	63	79	102	
4	38	61	79	102	
4	37	61	79	110	
4	32	61	79	98	
4	40	59	79	102	
4	40	59	79	102	
4	40	59	79	101	
4	40	62	79	101	
4	29	62	79	101	
4	26	59	79	98	
4	32	60	79	98	
4	31	61	79	98	
4	34	63	79	98	
4	35	63	79	98	
4	38	63	79	98	
4	38	59	79	98	
4	37	59	79	98	
4	53	61	79	101	
4	48	63	79	101	
4	48	62	79	114	
4	48	63	79	114	
4	38	63	79	111	
4	38	63	79	111	
4	37	63	79	111	
4	37	60	79	110	
4	52	60	79	110	
4	52	63	79	114	
4	48	63	79	114	
4	46	62	79	114	
4	44	62	79	121	
4	38	65	79	121	
4	33	63	79	121	
4	33	63	79	121	
4	33	63	79	114	
4	32	60	79	114	
4	37	60	79	124	
4	37	63	79	124	
4	31	63	79	114	
4	34	63	79	114	
4	38	63	79	121	
4	38	63	79	121	
4	45	64	79	121	
4	35	59	79	121	
4	35	60	79	121	
4	53	62	79	121	
4	45	63	79	121	
4	48	63	79	121	
4	46	63	79	124	
4	38	63	79	124	
4	36	63	79	124	
4	25	59	79	124	
4	26	63	79	124	
4	35	63	79	124	
4	36	63	79	124	
4	33	60	79	124	
4	23	61	79	124	
4	43	61	79	124	
4	43	61	79	124	
4	35	61	79	124	
4	35	61	79	124	
4	34	59	79	124	
4	34	59	79	124	
4	48	59	79	124	
4	35	65	79	124	
4	40	61	79	124	
4	24	60	79	124	
4	23	60	79	124	
4	23	60	79	124	
4	23	62	79	121	
4	23	60	79	114	
4	23	65	79	114	
4	25	65	79	114	
4	26	65	79	114	
4	41	65	79	114	
4	41	59	79	114	
4	53	59	79	114	
4	53	56	79	114	
4	53	63	79	111	
4	48	63	79	111	
4	49	61	79	111	
4	38	61	79	111	
4	26	63	79	111	
4	36	59	79	111	
4	32	61	79	111	
4	53	63	79	111	
4	53	59	79	111	
4	50	59	79	111	
4	53	64	79	111	
4	24	64	79	111	
4	40	73	79	111	
4	35	60	79	102	
4	38	60	79	101	
4	40	60	79	94	
4	33	64	79	85	
4	32	62	79	85	
4	26	60	79	91	
4	32	65	79	88	
4	36	63	79	88	
4	40	65	79	88	
4	32	65	79	85	
4	32	65	79	91	
4	41	65	79	88	
4	46	65	79	98	
4	46	63	79	98	
4	46	63	79	85	
4	52	63	79	85	
4	48	63	79	85	
4	40	65	79	85	
4	53	65	79	85	
4	52	65	79	85	
4	52	61	79	85	
4	52	61	79	94	
4	49	61	79	94	
4	49	63	79	94	
4	53	63	79	85	
4	41	63	79	85	
4	40	63	79	85	
4	37	63	79	85	
4	41	63	79	93	
4	36	63	79	84	
4	52	63	79	85	
4	40	60	79	85	
4	52	64	79	93	
4	53	64	79	93	
4	53	60	79	85	
4	53	61	79	91	
4	53	61	79	91	
4	48	59	79	98	
4	50	61	79	94	
4	41	65	79	85	
4	37	65	79	94	
4	29	63	79	94	
4	23	63	79	94	
4	23	65	79	94	
4	25	63	79	94	
4	32	65	79	94	
4	32	65	79	94	
4	29	65	79	94	
4	38	65	79	88	
4	38	60	79	88	
4	40	62	79	93	
4	33	66	79	94	
4	35	60	79	94	
4	33	63	79	94	
4	33	59	79	94	
4	33	59	79	88	
4	25	65	79	88	
4	29	65	79	88	
4	29	62	79	88	
4	32	62	79	85	
4	40	62	79	85	
4	49	63	79	94	
4	40	65	79	94	
4	41	63	79	94	
4	41	63	79	94	
4	48	65	79	94	
4	48	65	79	94	
4	45	63	79	94	
4	29	64	79	94	
4	25	64	79	85	
4	31	61	79	85	
3	35	79	85	NA 
4	43	59	79	85	
4	48	63	79	85	
3	40	79	94	NA 
4	38	79	88	159	
3	50	79	88	NA 
4	35	52	79	91	
3	34	79	84	NA 
4	32	63	79	84	
4	24	66	79	94	
4	34	44	79	111	
3	36	79	110	NA 
3	43	79	110	NA 
4	53	64	79	110	
3	38	79	111	NA 
4	38	59	79	111	
4	38	59	79	111	
4	40	60	79	111	
4	40	48	79	111	
3	53	79	111	NA 
4	52	79	114	150	
3	48	79	114	NA 
3	48	79	114	NA 
4	53	79	114	153	
3	52	79	91	NA 
4	46	63	79	91	
4	40	60	79	91	
4	41	62	79	91	
4	48	56	79	85	
3	53	79	85	NA 
3	35	79	84	NA 
4	32	65	79	94	
4	38	63	79	109	
4	38	63	79	110	
4	49	78	79	110	
3	52	79	85	NA 
3	35	79	85	NA 
4	29	79	85	93	
3	45	79	93	NA 
4	43	49	79	93	
3	45	79	111	NA 
3	41	79	111	NA 
3	53	79	111	NA 
3	48	79	114	NA 
3	40	79	114	NA 
4	51	65	79	111	
3	40	79	111	NA 
3	40	79	111	NA 
3	33	79	111	NA 
4	41	79	111	172	
3	41	79	111	NA 
4	31	33	79	114	
4	37	47	79	114	
3	45	79	114	NA 
3	35	79	114	NA 
4	25	40	79	114	
3	41	79	114	NA 
3	33	79	114	NA 
4	50	79	124	162	
4	32	79	114	140	
3	32	79	114	NA 
3	35	79	111	NA 
4	35	79	97	111	
4	31	73	79	111	
3	26	79	102	NA 
4	9	26	79	114	
3	26	79	114	NA 
4	26	79	95	98	
4	29	79	95	98	
3	29	79	84	NA 
3	29	79	84	NA 
4	31	73	79	84	
3	23	79	93	NA 
3	31	79	91	NA 
3	35	79	91	NA 
4	38	61	79	93	
4	38	65	79	88	
4	46	65	79	88	
4	41	60	79	94	
4	22	33	79	94	
3	23	79	84	NA 
3	46	79	84	NA 
3	38	79	91	NA 
3	52	79	124	NA 
3	52	79	121	NA 
3	52	79	121	NA 
4	52	79	114	131	
4	52	73	79	114	
4	52	66	79	114	
4	52	79	114	127	
4	44	46	79	114	
4	38	79	81	111	
3	41	79	111	NA 
4	52	64	79	111	
3	52	79	111	NA 
4	52	61	79	114	
3	38	79	114	NA 
4	35	58	79	114	
4	33	70	79	111	
3	24	79	111	NA 
3	24	79	111	NA 
4	36	73	79	111	
4	41	64	79	102	
3	37	79	109	NA 
3	50	79	109	NA 
3	46	79	84	NA 
3	38	79	88	NA 
3	41	79	91	NA 
3	36	79	91	NA 
3	26	79	94	NA 
4	33	40	79	111	
4	36	67	79	111	
3	23	79	111	NA 
3	25	79	111	NA 
3	35	79	111	NA 
4	53	60	79	111	
3	53	79	111	NA 
3	49	79	111	NA 
4	23	49	79	111	
3	52	79	110	NA 
3	52	79	114	NA 
3	52	79	114	NA 
4	44	79	84	102	
3	53	79	111	NA 
4	46	52	79	111	
3	52	79	111	NA 
3	53	79	121	NA 
3	24	79	121	NA 
4	24	52	79	121	
3	49	79	121	NA 
4	53	61	79	121	
4	46	65	79	121	
3	52	79	121	NA 
4	52	79	111	184	
3	52	79	111	NA 
3	52	79	111	NA 
3	48	79	114	NA 
4	50	79	121	132	
3	50	79	94	NA 
3	41	79	94	NA 
3	48	79	94	NA 
3	52	79	88	NA 
3	46	79	88	NA 
4	50	61	79	94	
4	50	65	79	88	
4	50	65	79	84	
3	52	79	84	NA 
4	49	59	79	84	
3	49	79	111	NA 
4	49	62	79	111	
4	27	40	76	79	
4	35	64	79	94	
3	32	79	114	NA 
3	26	79	111	NA 
4	11	29	79	111	
4	24	79	110	111	
4	24	79	109	114	
3	24	79	114	NA 
4	36	61	79	114	
4	46	59	79	114	
3	46	79	124	NA 
3	48	79	111	NA 
3	46	79	88	NA 
4	38	79	94	109	
3	33	79	94	NA 
4	26	63	79	94	
4	31	55	79	94	
3	52	79	94	NA 
4	36	50	79	91	
3	50	79	91	NA 
4	48	56	79	91	
4	40	79	82	85	
4	41	61	79	82	
3	50	79	88	NA 
3	35	79	84	NA 
4	34	79	94	177	
3	38	79	91	NA 
4	31	62	79	85	
4	29	60	79	85	
3	29	79	85	NA 
3	29	79	85	NA 
3	48	79	85	NA 
4	46	61	79	85	
4	23	63	79	86	
4	23	63	79	88	
4	23	60	79	88	
4	33	60	79	88	
4	29	62	79	88	
4	33	61	75	79	
4	33	61	79	82	
3	34	75	79	NA 
4	31	59	79	109	
4	29	65	79	109	
3	38	59	79	NA 
4	29	59	79	157	
4	24	65	79	111	
4	24	59	79	111	
4	24	59	79	110	
4	11	24	79	114	
4	24	60	79	114	
4	24	64	79	111	
4	24	61	79	102	
4	24	64	79	102	
4	29	64	79	102	
4	29	61	79	102	
4	26	65	79	111	
4	40	63	79	111	
4	38	59	79	111	
3	29	79	111	NA 
4	25	75	79	111	
3	40	79	85	NA 
3	40	79	85	NA 
4	34	64	79	88	
4	25	79	84	116	
4	25	62	79	84	
4	31	79	84	156	
4	17	37	79	93	
3	36	79	93	NA 
3	38	79	94	NA 
3	36	79	88	NA 
3	38	79	88	NA 
4	34	59	79	82	
3	38	79	82	NA 
3	40	79	91	NA 
4	52	60	79	85	
3	53	79	98	NA 
3	53	79	111	NA 
3	48	79	111	NA 
4	23	65	79	111	
3	50	79	114	NA 
3	50	79	137	NA 
3	26	79	98	NA 
4	26	59	79	102	
3	36	79	98	NA 
3	35	79	165	NA 
3	29	79	101	NA 
3	35	79	93	NA 
4	36	60	79	94	
3	41	79	94	NA 
3	48	79	85	NA 
3	52	79	85	NA 
3	52	79	91	NA 
3	52	79	91	NA 
3	48	79	98	NA 
4	32	79	93	103	
3	36	79	91	NA 
4	36	77	79	85	
3	32	79	98	NA 
3	49	79	91	NA 
3	29	79	91	NA 
3	26	79	91	NA 
3	41	79	111	NA 
4	40	61	75	79	
3	53	64	79	NA 
4	50	63	79	124	
4	31	67	79	94	
3	31	79	85	NA 
3	36	79	109	NA 
4	36	59	79	102	
4	36	63	79	102	
4	46	63	79	102	
4	49	63	79	102	
4	49	63	79	102	
4	36	63	79	102	
4	53	59	79	102	
4	52	66	79	110	
4	52	59	79	110	
4	50	59	79	110	
4	50	65	79	110	
4	50	65	79	102	
4	50	65	79	102	
4	49	64	79	102	
4	49	64	79	102	
4	41	60	79	102	
3	35	79	94	NA 
3	52	79	111	NA 
4	52	61	79	111	
4	50	61	79	111	
4	50	61	79	114	
4	52	61	79	111	
4	52	79	102	103	
4	34	40	79	94	
4	32	62	79	94	
4	38	40	79	84	
3	29	79	84	NA 
4	31	56	79	84	
3	37	79	101	NA 
3	31	79	121	NA 
4	44	63	79	114	
4	49	60	79	114	
4	49	60	79	114	
4	46	60	79	114	
4	46	59	79	114	
4	53	63	79	109	
4	46	61	79	109	
4	46	61	79	109	
4	40	65	79	109	
3	43	75	79	NA 
4	45	65	75	79	
4	31	70	79	85	
3	52	79	88	NA 
4	38	62	79	88	
4	38	62	79	91	
4	43	60	79	94	
4	41	60	79	114	
4	36	60	79	114	
4	49	60	79	114	
4	46	60	79	124	
4	46	59	79	124	
4	48	65	79	114	
4	41	63	79	114	
4	53	63	79	114	
4	37	79	89	114	
4	12	40	79	114	
4	44	64	79	121	
4	49	64	79	111	
4	49	62	79	111	
4	48	62	79	111	
4	48	79	111	166	
3	26	79	114	NA 
4	26	79	111	132	
4	48	79	109	111	
3	48	79	114	NA 
4	48	61	79	114	
4	52	66	79	114	
4	48	79	114	139	
4	38	65	79	114	
4	31	65	79	114	
4	25	60	79	114	
4	25	63	79	114	
3	24	79	114	NA 
3	45	64	79	NA 
4	36	62	79	114	
3	38	79	114	NA 
3	40	79	110	NA 
4	48	60	79	110	
4	48	61	79	114	
3	34	79	114	NA 
3	34	79	121	NA 
4	37	46	79	114	
4	43	59	79	121	
4	43	63	79	126	
4	36	63	79	126	
4	36	63	79	126	
4	32	63	79	126	
4	37	63	79	126	
4	35	63	79	121	
4	35	59	79	114	
4	17	33	79	114	
4	36	79	114	121	
4	36	61	79	126	
4	34	63	79	126	
4	24	63	79	124	
4	25	63	79	124	
4	33	63	79	124	
4	25	63	79	124	
4	31	61	79	114	
4	20	29	79	111	
4	37	79	92	94	
3	37	79	85	NA 
3	35	79	85	NA 
3	35	79	85	NA 
4	29	66	79	85	
4	38	60	79	98	
4	21	36	79	110	
3	37	79	110	NA 
4	37	70	79	82	
4	37	65	70	79	
3	37	79	88	NA 
4	46	70	79	98	
4	49	79	95	98	
4	49	79	95	98	
4	49	79	95	98	
4	40	79	95	98	
4	37	79	95	98	
4	32	79	95	98	
4	26	79	95	98	
4	26	79	98	184	
4	23	24	79	91	
4	24	79	85	179	
4	24	76	79	85	
3	25	79	109	NA 
4	25	35	79	109	
3	41	79	109	NA 
3	31	70	79	NA 
4	37	63	70	79	
4	31	70	73	79	
3	24	70	79	NA 
3	31	70	79	NA 
4	36	79	126	175	
4	31	79	121	178	
4	34	61	79	121	
4	29	61	79	121	
4	23	62	79	121	
4	24	62	79	121	
4	24	61	79	114	
4	24	63	79	124	
4	29	63	79	114	
3	29	79	114	NA 
3	31	79	114	NA 
4	46	47	79	114	
3	52	79	111	NA 
4	52	62	79	121	
4	52	79	121	153	
3	26	79	121	NA 
3	23	79	121	NA 
4	29	33	79	121	
3	49	79	111	NA 
3	29	79	91	NA 
4	33	60	79	94	
4	33	63	79	124	
4	1	34	79	124	
4	32	60	79	85	
4	40	48	79	93	
3	37	79	93	NA 
3	36	79	114	NA 
4	23	66	79	114	
3	32	79	111	NA 
3	34	79	111	NA 
4	15	24	79	111	
3	40	79	84	NA 
4	25	65	79	114	
4	32	49	79	114	
3	36	79	124	NA 
4	36	79	124	131	
3	36	79	124	NA 
4	29	79	124	145	
4	36	65	79	114	
3	46	79	124	NA 
4	40	65	79	124	
4	35	36	79	124	
4	38	79	102	124	
4	33	65	79	126	
4	41	56	79	121	
4	41	63	79	121	
3	52	79	124	NA 
4	34	60	79	124	
4	29	62	79	124	
4	24	41	79	114	
4	32	79	114	173	
3	32	79	114	NA 
4	29	31	79	114	
4	37	79	114	179	
4	29	79	111	179	
4	32	62	79	111	
3	24	79	111	NA 
4	48	62	79	110	
4	48	62	79	111	
4	38	59	79	111	
4	48	59	79	111	
4	46	62	79	111	
3	49	79	110	NA 
3	40	79	111	NA 
4	31	79	114	179	
4	49	62	79	114	
4	24	62	79	114	
4	44	46	79	114	
3	50	79	94	NA 
4	34	79	85	158	
4	24	79	91	179	
3	50	79	110	NA 
4	50	55	79	85	
4	52	64	79	85	
4	53	60	79	91	
3	53	79	84	NA 
3	36	79	84	NA 
4	48	62	79	88	
4	48	62	79	88	
4	48	79	88	121	
4	26	65	79	88	
4	34	62	79	88	
4	31	61	79	88	
4	37	63	79	85	
3	50	79	85	NA 
4	49	61	79	85	
4	48	65	79	85	
4	48	65	79	85	
3	46	79	88	NA 
4	48	65	79	88	
4	48	55	79	88	
4	40	48	79	88	
4	40	70	79	114	
4	33	65	79	121	
4	31	77	79	124	
4	29	35	79	124	
3	48	79	124	NA 
3	48	79	124	NA 
4	48	79	100	124	
3	48	79	114	NA 
4	14	40	79	114	
4	35	56	79	114	
4	52	79	89	114	
4	52	60	79	111	
4	52	63	79	111	
3	44	79	121	NA 
4	53	62	79	121	
4	11	32	79	126	
4	40	61	79	126	
4	41	65	79	114	
4	34	65	79	109	
4	34	65	79	111	
4	25	46	79	111	
4	36	79	114	169	
4	29	41	79	114	
3	34	79	124	NA 
4	34	63	79	124	
4	34	59	79	124	
4	34	63	79	111	
4	34	64	79	111	
4	35	64	79	114	
4	35	55	79	114	
4	31	63	79	114	
3	23	79	114	NA 
3	52	79	91	NA 
3	24	79	84	NA 
4	31	60	79	91	
4	37	60	79	88	
4	31	63	79	91	
4	46	59	79	91	
4	49	62	79	85	
3	50	79	84	NA 
4	23	79	81	111	
3	33	79	110	NA 
3	46	79	111	NA 
4	29	79	110	153	
4	29	63	79	110	
4	25	63	79	110	
3	33	79	110	NA 
3	25	79	110	NA 
4	36	52	79	114	
3	37	79	114	NA 
4	33	79	114	155	
4	24	61	79	114	
4	24	59	79	114	
3	50	79	114	NA 
4	44	79	111	160	
3	49	79	121	NA 
4	38	79	111	162	
3	35	79	124	NA 
4	36	70	79	124	
4	37	62	79	124	
4	37	40	79	124	
4	45	79	115	124	
4	38	79	124	185	
4	37	79	124	163	
4	37	79	94	124	
4	34	79	124	142	
3	32	79	124	NA 
4	45	67	79	124	
3	41	79	124	NA 
4	50	60	79	124	
3	50	79	124	NA 
4	36	79	124	179	
4	35	79	124	179	
3	34	79	124	NA 
3	44	79	111	NA 
4	43	45	79	111	
3	50	79	111	NA 
3	40	79	111	NA 
3	24	79	111	NA 
4	53	65	79	114	
4	52	59	79	114	
4	52	59	79	114	
3	35	79	114	NA 
3	40	79	114	NA 
3	49	79	121	NA 
3	40	79	121	NA 
4	36	79	114	121	
4	26	43	79	114	
4	48	54	79	114	
3	32	79	124	NA 
3	29	79	121	NA 
4	25	59	79	121	
4	31	54	79	121	
4	36	79	110	173	
3	36	79	88	NA 
3	31	79	85	NA 
3	41	79	85	NA 
4	1	44	79	85	
3	53	79	85	NA 
4	23	61	79	85	
4	33	61	79	85	
4	24	63	79	85	
4	32	79	85	92	
4	23	79	82	85	
4	23	65	79	88	
3	36	79	93	NA 
3	35	79	94	NA 
3	31	79	124	NA 
4	29	61	79	124	
4	31	64	79	94	
4	36	60	79	85	
3	37	79	85	NA 
4	2	40	79	85	
4	40	63	79	88	
4	49	62	79	88	
3	52	79	94	NA 
3	52	79	85	NA 
4	52	79	85	173	
3	52	79	85	NA 
4	26	63	79	85	
4	32	38	79	85	
3	38	79	111	NA 
4	53	60	79	111	
3	53	79	114	NA 
4	48	64	79	114	
3	50	79	114	NA 
4	29	75	79	114	
4	29	79	85	124	
4	31	32	79	93	
4	32	79	93	164	
4	41	60	79	85	
3	44	79	85	NA 
4	45	79	85	172	
4	23	62	79	85	
4	23	62	79	114	
4	34	51	79	124	
4	49	73	79	121	
3	46	79	114	NA 
4	33	59	79	84	
3	40	79	88	NA 
4	38	64	79	93	
3	49	79	91	NA 
4	23	61	79	85	
4	32	60	79	91	
4	34	56	79	85	
3	43	79	85	NA 
4	40	79	88	114	
4	37	59	79	88	
4	36	79	87	88	
4	45	63	79	93	
4	50	61	79	102	
4	50	61	79	98	
3	37	79	94	NA 
4	41	62	79	94	
4	41	79	91	179	
4	49	79	91	142	
4	32	79	91	154	
4	36	79	85	86	
4	49	79	85	173	
4	50	79	85	147	
4	52	79	85	100	
4	33	53	79	85	
4	43	60	79	85	
4	33	64	79	94	
4	29	79	83	111	
3	36	79	124	NA 
4	46	79	111	124	
4	40	79	114	184	
3	34	79	114	NA 
4	45	59	79	114	
3	32	79	114	NA 
4	32	79	104	114	
4	26	62	79	114	
4	48	79	114	153	
4	45	79	109	153	
3	45	79	109	NA 
4	33	55	79	109	
4	24	62	79	101	
4	35	62	79	110	
3	41	79	101	NA 
3	36	79	121	NA 
3	38	79	114	NA 
4	29	67	79	124	
4	31	67	79	124	
3	36	79	124	NA 
3	23	79	121	NA 
4	38	70	79	121	
4	33	64	79	121	
4	34	43	79	121	
4	37	65	79	121	
4	37	79	110	170	
4	23	61	79	98	
4	23	70	79	86	
3	23	79	110	NA 
4	40	79	98	101	
4	34	43	79	93	
4	32	67	79	93	
4	40	79	86	121	
3	24	79	121	NA 
3	53	79	88	NA 
4	27	41	79	124	
3	52	79	124	NA 
4	25	65	79	124	
3	37	79	94	NA 
4	24	64	79	91	
4	24	64	79	102	
3	46	79	94	NA 
3	35	79	84	NA 
3	26	79	94	NA 
4	38	79	82	88	
3	46	79	91	NA 
3	53	79	88	NA 
3	44	79	110	NA 
3	38	79	110	NA 
4	48	83	110	131	
4	48	83	110	131	
4	48	74	110	112	
4	40	74	105	110	
3	36	79	110	NA 
4	36	65	79	110	
3	25	79	93	NA 
4	25	79	126	145	
4	31	79	124	149	
3	33	70	79	NA 
4	26	70	79	93	
3	34	79	91	NA 
4	37	79	88	97	
4	32	44	79	110	
4	36	44	79	110	
4	9	38	79	110	
3	32	79	110	NA 
3	32	79	110	NA 
3	25	79	110	NA 
4	25	79	90	110	
3	53	79	114	NA 
3	52	79	114	NA 
3	50	79	114	NA 
3	33	79	114	NA 
4	33	69	79	124	
3	34	79	101	NA 
4	25	79	85	137	
3	33	79	124	NA 
4	48	79	106	114	
4	25	79	121	170	
4	50	63	79	124	
3	31	79	124	NA 
4	31	79	116	124	
4	12	40	79	124	
3	29	79	124	NA 
4	33	79	121	146	
4	41	76	79	121	
4	9	45	79	121	
4	40	79	114	179	
3	37	79	110	NA 
3	37	79	110	NA 
3	31	79	110	NA 
3	44	79	102	NA 
4	36	79	102	114	
3	34	79	91	NA 
3	38	79	93	NA 
3	38	79	101	NA 
3	43	79	101	NA 
3	26	79	124	NA 
3	35	79	114	NA 
3	35	79	121	NA 
3	23	79	121	NA 
3	23	79	121	NA 
3	24	79	121	NA 
3	37	79	114	NA 
4	32	78	79	114	
3	31	79	114	NA 
4	34	41	79	114	
3	53	79	98	NA 
3	53	79	98	NA 
3	25	79	93	NA 
4	31	46	79	109	
4	2	44	79	91	
4	32	79	121	127	
3	32	79	121	NA 
3	29	79	124	NA 
3	26	79	88	NA 
3	25	79	91	NA 
4	29	79	91	139	
4	36	76	79	91	
3	41	79	124	NA 
3	40	79	124	NA 
3	38	79	124	NA 
3	29	79	94	NA 
4	37	79	86	94	
3	37	79	121	NA 
4	41	79	121	138	
3	35	79	124	NA 
4	37	79	124	129	
3	38	79	110	NA 
4	29	79	110	147	
3	26	79	110	NA 
4	24	79	92	110	
3	24	79	110	NA 
3	35	79	109	NA 
4	34	79	110	121	
4	9	34	79	124	
4	31	79	87	98	
3	49	79	101	NA 
4	41	79	110	148	
3	48	79	110	NA 
3	29	79	114	NA 
3	31	79	88	NA 
4	29	50	79	88	
3	31	79	88	NA 
3	31	79	121	NA 
4	37	74	79	124	
3	41	79	124	NA 
4	0	41	79	124	
3	38	79	124	NA 
3	26	79	124	NA 
4	25	36	79	124	
3	41	79	124	NA 
3	50	79	124	NA 
3	34	79	124	NA 
3	32	79	114	NA 
3	32	79	110	NA 
3	32	79	85	NA 
3	26	79	91	NA 
3	36	79	85	NA 
3	37	79	102	NA 
3	26	79	101	NA 
4	35	41	79	110	
3	48	79	114	NA 
4	40	79	114	157	
3	40	79	114	NA 
3	41	79	111	NA 
3	40	79	111	NA 
3	44	79	111	NA 
3	33	79	124	NA 
4	33	79	101	121	
3	43	79	124	NA 
3	48	79	124	NA 
3	50	79	124	NA 
3	50	79	121	NA 
3	40	79	101	NA 
4	33	41	79	101	
3	40	79	110	NA 
3	40	79	110	NA 
3	49	79	101	NA 
4	26	79	106	114	
3	31	79	114	NA 
4	52	79	84	113	
3	41	79	109	NA 
3	53	79	110	NA 
4	38	53	79	110	
4	29	32	79	110	
4	32	79	102	110	
4	40	56	79	110	
4	41	79	110	132	
3	40	79	124	NA 
3	46	79	124	NA 
3	44	79	124	NA 
