snp	 s0	s1	s2	s3	
4	62	78	141	167	
4	62	78	141	167	
4	62	78	132	167	
4	40	78	132	167	
4	33	78	130	167	
4	28	78	122	167	
4	31	78	122	167	
4	31	78	122	167	
4	40	73	122	167	
4	40	73	132	167	
4	24	73	134	167	
4	24	73	141	167	
4	31	73	141	167	
4	37	73	141	167	
4	37	73	141	167	
4	25	73	133	167	
4	28	73	126	167	
4	21	78	122	167	
4	26	78	122	167	
4	26	78	122	167	
4	23	78	122	167	
4	36	78	115	167	
4	31	73	115	167	
4	35	73	113	167	
4	36	73	113	167	
4	36	73	113	167	
4	33	73	122	167	
4	36	78	122	167	
4	36	78	133	167	
4	39	78	131	167	
4	35	78	138	167	
4	39	78	138	167	
4	39	78	122	167	
4	39	78	122	167	
4	39	78	122	167	
4	36	78	132	167	
4	45	78	134	167	
4	45	78	126	167	
4	45	78	126	167	
4	39	78	130	167	
4	40	78	130	167	
4	40	78	130	167	
4	21	78	126	167	
4	16	78	141	167	
4	33	78	141	167	
4	33	78	141	167	
4	30	73	133	167	
4	19	73	134	167	
4	30	73	122	167	
4	40	78	122	167	
4	40	78	122	167	
4	40	78	122	167	
4	18	78	122	167	
4	25	78	122	167	
4	25	78	122	167	
4	35	78	122	167	
4	26	78	122	167	
4	18	78	122	167	
4	0	78	122	167	
4	0	73	122	167	
4	19	73	122	167	
4	19	73	122	167	
4	25	73	122	167	
4	25	73	122	167	
4	23	73	122	167	
4	45	73	130	167	
4	40	73	130	167	
4	26	78	131	167	
4	23	73	138	167	
4	28	73	135	167	
4	20	73	112	167	
4	25	73	124	167	
4	31	73	126	167	
4	16	78	122	167	
4	16	78	132	167	
4	12	78	132	167	
4	20	78	132	167	
4	19	73	132	167	
4	19	73	132	167	
4	18	73	131	167	
4	18	73	122	167	
4	26	73	122	167	
4	25	73	122	167	
4	30	73	122	167	
4	21	73	122	167	
4	17	73	122	167	
4	17	73	122	167	
4	26	73	122	167	
4	33	73	122	167	
4	31	73	122	161	
4	28	73	128	161	
4	37	73	128	167	
4	40	73	141	167	
4	40	73	141	167	
4	39	78	141	167	
4	37	78	134	167	
4	33	78	133	159	
4	26	73	135	164	
4	17	73	130	164	
4	25	73	130	145	
4	28	73	133	154	
4	21	73	130	154	
4	28	73	138	150	
4	25	73	113	159	
4	36	78	113	159	
4	24	78	113	154	
4	24	78	113	149	
4	19	78	122	144	
4	25	78	122	153	
4	35	78	122	149	
4	33	78	138	160	
4	40	78	135	164	
4	37	78	126	157	
4	37	78	126	148	
4	37	45	78	122	
4	44	78	122	150	
4	44	78	122	155	
4	25	73	122	152	
3	17	73	122	NA 
4	12	73	122	144	
4	21	73	122	144	
3	16	73	130	NA 
4	7	73	130	152	
4	0	73	135	152	
4	0	73	135	160	
4	0	73	131	157	
4	0	78	126	157	
4	0	78	126	167	
4	0	78	130	167	
4	0	78	130	167	
4	7	78	138	167	
4	7	78	138	167	
4	7	78	131	167	
4	7	78	131	167	
4	7	78	130	167	
4	0	73	130	167	
4	7	73	133	167	
4	7	73	133	167	
4	7	73	138	167	
4	7	73	138	167	
4	7	73	141	167	
4	7	73	131	167	
4	17	73	138	167	
4	21	73	135	167	
4	21	73	135	167	
4	21	73	134	167	
4	17	73	134	167	
4	17	73	134	167	
4	30	73	134	167	
4	35	73	134	167	
4	28	73	134	167	
4	25	73	134	167	
4	25	73	130	167	
4	25	73	130	167	
4	25	73	132	167	
4	19	73	135	167	
4	18	73	131	167	
4	18	73	135	167	
4	19	78	141	167	
4	21	78	135	167	
4	18	78	131	167	
4	19	78	122	167	
4	28	78	122	167	
4	37	78	122	167	
4	36	78	130	167	
4	37	78	130	167	
4	37	78	134	167	
4	30	78	135	167	
4	31	78	124	167	
4	39	73	128	167	
4	39	73	130	167	
4	39	73	130	167	
4	39	73	134	167	
4	39	73	132	167	
4	35	73	134	167	
4	28	73	126	167	
4	20	73	126	167	
4	16	73	126	167	
4	36	73	126	167	
4	36	73	135	167	
4	26	73	135	153	
4	19	73	135	149	
4	20	73	131	167	
4	23	73	135	167	
4	17	73	128	167	
4	25	73	122	167	
4	16	73	122	167	
4	21	73	122	167	
4	21	73	122	167	
4	25	73	132	167	
4	25	73	133	167	
4	31	73	133	167	
4	44	73	133	167	
4	36	73	133	167	
4	37	73	134	167	
4	26	73	134	167	
4	25	73	134	167	
4	31	73	132	167	
4	31	73	132	167	
4	30	73	130	167	
4	30	73	134	167	
4	40	73	131	167	
4	40	73	138	167	
4	40	73	131	167	
4	33	73	131	167	
4	33	73	134	167	
4	36	73	128	167	
4	36	73	138	167	
4	36	73	138	167	
4	36	73	133	167	
4	36	73	124	167	
4	45	73	124	167	
4	45	73	124	167	
4	35	73	124	167	
4	35	78	133	167	
4	35	78	138	167	
4	35	78	141	167	
4	35	78	141	167	
4	35	78	141	167	
4	35	78	141	167	
4	35	78	141	167	
4	35	73	141	167	
4	40	73	141	167	
4	33	73	131	167	
4	37	73	131	167	
4	40	73	122	167	
4	36	73	138	167	
4	36	73	138	167	
4	35	73	122	167	
4	16	73	122	167	
4	23	73	131	167	
4	23	73	141	167	
4	19	73	141	148	
4	18	78	133	153	
4	17	78	130	151	
4	20	73	138	148	
4	19	73	141	144	
4	25	73	122	162	
4	24	78	122	167	
4	20	78	122	167	
4	23	78	122	167	
4	28	78	122	167	
4	28	78	122	167	
4	31	78	122	167	
4	31	78	122	167	
4	23	78	122	167	
4	30	78	122	167	
4	40	78	122	167	
4	40	78	122	167	
4	40	73	126	167	
4	39	73	135	167	
4	39	73	135	167	
4	39	73	141	167	
4	39	73	135	167	
4	31	73	134	167	
4	31	73	141	167	
4	31	73	141	167	
4	26	73	131	167	
4	33	73	141	167	
4	25	73	141	167	
4	25	73	141	167	
4	25	73	128	167	
4	19	73	133	167	
4	19	73	130	167	
4	30	73	130	167	
4	16	73	130	167	
4	25	73	133	167	
4	17	73	141	167	
4	17	73	141	167	
4	20	73	141	167	
4	26	78	141	167	
4	39	78	141	167	
4	37	73	132	167	
4	37	73	122	167	
4	44	73	122	167	
4	45	73	122	167	
4	45	73	122	167	
4	35	73	141	167	
4	25	73	141	167	
4	28	73	141	167	
4	25	73	133	167	
4	25	73	133	167	
4	19	73	133	167	
4	20	73	130	167	
4	20	73	135	167	
4	35	73	130	167	
4	37	73	130	167	
4	33	73	130	167	
4	19	73	130	167	
4	0	73	130	165	
4	19	73	128	164	
4	31	73	130	166	
4	39	73	131	166	
4	39	73	135	166	
4	33	73	135	166	
4	16	73	128	166	
4	16	73	132	166	
4	25	73	138	166	
4	20	73	130	161	
4	18	73	130	167	
4	18	73	141	167	
4	16	73	131	167	
4	19	73	134	167	
4	19	73	131	166	
4	19	73	138	166	
4	17	73	133	162	
4	17	73	132	155	
4	17	73	133	167	
4	23	78	131	167	
4	24	78	131	167	
4	25	78	132	167	
4	35	78	132	167	
4	35	78	130	167	
4	25	78	122	167	
4	20	78	131	167	
4	12	78	124	167	
4	21	78	133	167	
4	25	78	131	167	
4	25	73	141	167	
4	19	73	141	167	
4	18	73	135	167	
4	24	73	130	167	
4	24	73	130	167	
4	23	73	130	167	
4	17	73	124	167	
4	30	73	122	167	
4	36	73	122	167	
4	36	73	122	167	
4	36	73	122	167	
4	36	73	132	167	
4	36	73	128	167	
4	37	73	124	149	
4	28	73	138	153	
4	35	73	138	150	
4	31	73	133	152	
4	30	78	138	157	
4	30	78	138	154	
4	39	78	133	162	
4	25	78	133	162	
4	40	78	133	165	
4	35	78	141	167	
4	40	78	141	167	
4	35	78	138	167	
4	31	78	138	167	
4	33	73	138	167	
4	31	73	131	167	
4	36	73	124	167	
4	37	73	141	167	
4	37	73	141	167	
4	30	73	141	167	
4	39	73	141	167	
4	39	73	131	167	
4	35	73	131	167	
4	35	73	131	167	
4	30	73	131	167	
4	25	73	130	167	
4	25	73	122	167	
4	23	73	122	167	
4	20	73	131	167	
4	20	73	138	167	
4	30	73	138	167	
4	17	73	138	167	
4	23	73	138	167	
4	23	73	138	167	
4	23	73	135	167	
4	23	73	133	167	
4	25	73	133	167	
4	24	73	133	167	
4	19	73	133	167	
4	7	73	141	167	
4	16	73	141	167	
4	26	73	141	167	
4	26	73	141	167	
4	23	78	130	167	
4	21	78	130	167	
4	24	78	122	167	
4	24	73	122	167	
4	33	73	122	167	
4	25	73	122	167	
4	25	73	122	167	
4	17	73	122	167	
4	45	73	122	167	
4	45	73	128	167	
4	37	73	128	167	
4	35	73	128	167	
4	33	73	126	167	
4	31	73	122	167	
4	30	73	122	167	
4	30	73	122	167	
4	19	73	122	167	
4	18	73	122	167	
4	18	73	122	167	
4	26	73	122	167	
4	39	73	122	167	
4	39	73	122	167	
4	39	73	122	167	
4	39	73	122	167	
4	39	73	122	167	
4	39	73	122	167	
4	23	73	122	167	
4	19	78	130	167	
4	28	78	130	167	
4	20	78	133	166	
4	12	78	131	166	
4	21	78	132	161	
4	16	78	138	161	
4	21	78	132	166	
4	21	78	132	166	
4	18	78	132	167	
4	12	78	132	167	
4	8	73	132	167	
4	16	73	132	167	
4	16	73	132	167	
4	24	73	132	167	
4	21	73	135	167	
4	30	73	141	167	
4	36	73	131	167	
4	36	73	134	167	
4	21	73	134	167	
4	40	73	131	167	
4	31	73	122	165	
4	26	73	130	153	
4	26	73	122	153	
4	18	73	122	158	
4	16	73	122	158	
4	28	73	122	161	
4	24	73	122	165	
4	18	73	122	165	
4	26	73	128	165	
4	40	73	102	130	
4	16	73	130	167	
4	20	73	130	167	
4	25	73	133	167	
4	31	73	130	167	
4	37	73	130	167	
4	37	78	138	167	
4	25	78	130	167	
4	25	78	132	167	
4	25	78	132	167	
4	25	78	132	167	
4	18	78	132	167	
4	18	73	132	167	
4	20	78	132	167	
4	20	78	131	167	
4	24	78	126	167	
4	25	73	126	167	
4	24	73	133	167	
4	20	73	133	167	
4	25	73	122	167	
4	25	73	113	167	
4	25	73	113	167	
4	23	73	113	167	
4	37	73	113	167	
4	37	73	113	167	
4	37	73	113	167	
4	35	73	113	167	
4	30	73	114	167	
4	30	78	112	167	
4	30	78	112	167	
4	25	78	115	167	
4	25	78	115	167	
4	25	78	122	167	
4	25	78	122	167	
4	30	78	122	167	
4	36	78	130	167	
4	36	78	132	167	
4	30	78	122	167	
4	37	78	122	167	
4	28	78	122	167	
4	25	78	133	167	
4	37	78	133	167	
4	37	78	133	167	
4	21	78	133	167	
4	25	78	138	167	
4	37	78	131	167	
4	21	78	138	167	
4	16	78	126	167	
4	16	78	130	167	
4	23	78	130	167	
4	37	73	128	167	
4	37	73	128	167	
4	40	73	130	167	
4	40	73	130	167	
4	40	73	131	167	
4	40	73	141	160	
4	35	73	141	156	
4	33	73	133	159	
4	35	73	134	162	
4	26	73	134	167	
4	31	73	134	167	
4	31	73	135	167	
4	28	73	135	167	
4	36	73	133	167	
4	36	73	130	167	
4	36	73	138	167	
4	36	73	141	167	
4	40	73	141	167	
4	40	78	141	167	
4	45	78	141	167	
4	45	78	138	167	
4	45	73	134	167	
4	45	73	131	167	
4	45	73	135	167	
4	44	73	141	167	
4	40	73	141	167	
4	25	73	130	167	
4	25	73	130	167	
4	25	78	138	167	
4	25	78	138	167	
4	26	78	138	167	
4	26	73	131	167	
4	21	73	138	167	
4	33	73	138	167	
4	31	73	138	167	
4	26	73	138	167	
4	25	73	138	167	
4	25	73	141	167	
4	19	78	141	167	
4	25	78	134	167	
4	25	78	141	167	
4	25	78	131	167	
4	25	78	138	167	
4	33	78	138	167	
4	33	73	138	167	
4	30	73	132	167	
4	30	73	132	144	
4	30	73	132	144	
4	35	73	131	159	
4	1	45	73	135	
4	45	73	138	149	
4	45	73	131	152	
4	40	73	132	159	
4	17	73	131	166	
4	17	73	131	166	
4	17	73	132	166	
4	16	73	122	159	
4	20	73	122	153	
4	20	73	122	160	
4	18	73	122	154	
4	18	73	122	144	
4	40	73	122	144	
4	31	73	122	152	
4	31	73	122	145	
4	24	73	101	132	
4	18	73	133	150	
4	18	73	135	154	
4	35	73	133	167	
4	12	73	133	167	
4	17	73	141	167	
4	26	73	135	167	
4	37	73	135	167	
4	39	73	130	167	
4	37	73	135	167	
4	37	73	133	167	
4	37	73	141	167	
4	28	73	131	167	
4	40	73	134	167	
4	40	73	138	167	
4	33	73	131	167	
4	16	73	133	167	
4	25	73	133	167	
4	25	73	133	167	
4	25	73	131	167	
4	26	73	135	167	
4	30	73	133	167	
4	21	73	133	167	
4	31	73	126	167	
4	25	73	126	167	
4	33	73	133	167	
4	39	73	130	167	
4	20	73	130	167	
4	17	73	128	167	
4	28	73	141	167	
4	36	73	133	167	
4	40	73	133	167	
4	36	73	141	167	
4	28	73	141	167	
4	18	73	141	167	
4	12	73	141	167	
4	12	73	138	167	
4	12	73	138	167	
4	12	73	138	167	
4	21	73	141	167	
4	25	73	134	167	
4	40	73	132	167	
4	33	73	138	167	
4	33	73	122	167	
4	20	73	122	167	
4	20	73	122	167	
4	25	73	122	167	
4	33	73	122	167	
4	31	73	122	167	
4	36	73	122	167	
4	40	73	115	167	
4	33	73	113	167	
4	36	73	114	167	
4	39	73	124	167	
4	39	73	124	167	
4	39	73	124	167	
4	35	73	122	167	
4	39	73	122	167	
4	26	73	122	167	
4	25	73	122	167	
4	25	73	131	167	
4	25	73	130	167	
4	20	73	130	167	
4	26	73	130	167	
4	16	73	130	167	
4	16	73	130	167	
4	16	73	132	167	
4	16	73	124	167	
4	24	73	124	167	
4	33	73	130	167	
4	33	73	130	167	
4	37	73	131	167	
4	37	78	126	167	
4	36	73	130	167	
4	39	73	122	167	
4	39	73	122	167	
4	33	73	122	167	
4	19	73	122	167	
4	19	73	122	167	
4	19	73	122	167	
4	19	78	122	167	
4	19	78	122	167	
4	20	78	122	167	
4	19	78	122	167	
4	18	78	122	167	
4	12	78	122	167	
4	12	78	122	167	
4	12	78	122	167	
4	17	78	122	167	
4	12	78	122	167	
4	21	78	122	167	
4	24	78	122	167	
4	12	78	122	167	
4	26	73	122	167	
4	12	73	122	167	
4	20	73	122	167	
4	16	73	122	167	
4	26	73	122	167	
4	30	73	122	167	
4	16	73	122	167	
4	8	73	132	167	
4	7	73	122	167	
4	7	73	122	167	
4	23	73	122	167	
4	16	73	122	167	
4	16	73	122	167	
4	24	73	130	167	
4	20	73	130	167	
4	24	73	130	167	
4	26	73	130	167	
4	17	73	133	167	
4	23	73	133	167	
4	23	73	133	167	
4	20	73	133	167	
4	19	73	141	167	
4	16	73	138	167	
4	28	73	138	167	
4	33	73	138	167	
4	33	73	138	167	
4	24	73	132	166	
4	25	73	132	160	
4	16	73	132	158	
4	19	73	132	167	
4	20	73	128	167	
4	12	78	130	167	
4	12	78	134	167	
4	7	78	133	167	
4	24	78	122	167	
4	24	73	122	167	
4	17	73	122	167	
4	20	73	122	167	
4	23	78	122	167	
4	39	78	131	167	
4	39	78	122	167	
4	39	78	122	167	
4	18	73	132	167	
4	16	73	122	167	
4	26	73	122	167	
4	26	73	132	167	
4	18	36	73	138	
4	37	73	106	122	
4	26	73	122	145	
4	25	73	122	160	
4	23	73	122	165	
4	19	78	122	154	
4	24	78	122	153	
4	18	78	124	152	
4	21	78	122	154	
4	17	73	134	149	
4	17	73	134	162	
4	12	73	141	166	
4	21	73	141	159	
4	28	73	141	160	
4	18	73	138	157	
4	23	73	130	163	
4	17	73	138	164	
4	23	73	138	164	
4	23	73	132	167	
4	23	73	131	167	
4	30	73	134	167	
4	39	73	134	167	
4	37	73	128	167	
4	30	73	128	167	
4	30	73	131	167	
4	31	73	138	159	
4	31	73	138	159	
4	31	73	138	167	
4	31	73	141	167	
4	25	78	132	167	
4	25	78	141	167	
4	24	78	141	167	
4	20	78	141	167	
4	28	73	134	167	
4	26	73	133	167	
4	12	73	141	167	
4	18	73	141	167	
4	18	73	141	167	
4	26	73	141	167	
4	23	73	141	167	
4	12	78	141	167	
4	12	78	141	167	
4	23	78	141	167	
4	19	78	141	167	
4	21	78	135	167	
4	26	78	126	167	
4	26	78	141	167	
4	19	78	138	167	
4	7	73	138	167	
4	7	73	138	167	
4	7	78	134	167	
4	24	78	132	167	
4	25	73	141	161	
4	16	73	141	165	
4	18	73	141	144	
3	44	73	113	NA 
4	30	73	113	167	
4	30	78	113	167	
4	31	78	113	167	
4	23	78	113	167	
4	40	73	113	145	
4	35	73	113	145	
4	36	73	113	159	
4	25	73	122	167	
4	12	73	122	167	
4	12	73	122	167	
4	23	73	122	167	
4	23	73	122	167	
4	30	73	122	167	
4	26	73	138	167	
4	18	73	138	167	
4	7	73	138	167	
4	7	73	122	167	
4	16	73	122	167	
4	20	73	122	167	
4	7	73	122	167	
4	7	73	112	167	
4	16	73	122	167	
4	24	73	122	167	
4	24	73	122	167	
4	16	73	122	167	
4	16	73	122	167	
4	25	73	132	167	
4	25	73	134	167	
4	30	73	131	167	
4	40	73	130	167	
4	35	78	130	167	
4	40	78	130	167	
4	39	78	130	167	
4	39	78	130	167	
4	35	78	130	167	
4	35	78	131	167	
4	16	73	130	167	
4	16	73	130	167	
4	16	73	132	167	
4	16	73	141	167	
4	12	73	128	167	
4	12	73	126	167	
4	20	78	126	167	
4	23	78	113	167	
4	18	78	115	167	
4	25	78	115	167	
4	26	78	115	167	
4	36	78	113	167	
4	36	78	113	167	
4	37	78	113	167	
4	30	78	122	167	
4	39	78	122	163	
4	39	78	122	158	
4	30	73	122	157	
4	26	73	132	166	
4	37	73	135	167	
4	37	73	133	167	
4	39	73	133	167	
4	39	73	132	167	
4	39	73	141	167	
4	39	73	138	167	
4	39	73	138	167	
4	39	73	130	167	
4	39	73	130	167	
4	39	73	130	167	
4	40	73	130	167	
4	39	73	133	167	
4	23	73	130	167	
4	16	73	130	167	
4	21	73	126	167	
4	23	73	126	167	
4	25	73	126	167	
4	20	73	130	167	
4	20	73	130	167	
4	24	73	134	167	
4	26	73	138	167	
4	24	73	138	167	
4	36	73	138	167	
4	36	73	128	167	
4	40	73	122	167	
4	26	73	122	167	
4	26	73	122	167	
4	21	73	122	167	
4	20	73	122	167	
4	16	73	122	167	
4	24	73	122	167	
4	21	78	122	167	
4	31	78	122	167	
4	31	78	122	167	
4	40	78	113	167	
4	16	78	113	167	
4	25	78	122	167	
4	39	78	122	167	
4	39	78	122	167	
4	37	78	122	167	
4	40	78	114	167	
4	35	78	114	167	
4	40	78	122	167	
4	40	78	122	167	
4	40	73	122	167	
4	40	73	122	167	
4	39	73	122	167	
4	39	73	122	167	
4	36	73	122	167	
4	39	73	122	167	
4	39	73	122	167	
4	39	73	122	167	
4	35	73	122	167	
4	36	78	115	167	
4	39	78	122	167	
4	39	78	122	167	
4	35	78	122	167	
4	35	78	122	167	
4	35	73	122	167	
4	19	78	122	167	
4	19	78	122	167	
4	18	78	130	167	
4	18	78	122	167	
4	8	78	122	167	
4	8	78	135	167	
4	23	78	115	167	
4	16	73	115	167	
4	23	78	115	167	
4	26	78	115	167	
4	24	73	126	167	
4	24	73	122	167	
4	25	73	122	167	
4	24	73	122	167	
4	26	73	122	167	
4	17	78	122	167	
4	17	78	122	167	
4	18	78	138	167	
4	12	78	133	167	
4	7	78	132	167	
4	7	73	131	167	
4	8	73	132	167	
4	8	73	134	167	
4	17	73	134	167	
4	18	73	133	167	
4	18	73	133	167	
4	24	73	130	167	
4	24	73	131	167	
4	20	78	130	167	
4	36	73	130	167	
4	30	73	122	167	
4	37	73	122	167	
4	36	73	113	167	
4	39	73	114	167	
4	39	78	131	167	
4	33	73	131	167	
4	33	73	122	167	
4	25	73	122	167	
4	25	73	122	167	
4	30	73	122	167	
4	44	73	128	167	
4	44	78	131	166	
4	39	78	131	162	
4	36	78	141	161	
4	40	73	141	167	
4	40	73	133	167	
4	33	73	130	167	
4	23	73	130	167	
4	25	73	130	167	
4	31	73	130	167	
4	33	73	122	167	
4	24	73	122	167	
4	24	73	122	167	
4	26	73	122	167	
4	35	73	122	167	
4	31	73	122	167	
4	25	73	132	167	
4	28	73	122	167	
4	24	73	122	167	
4	25	73	122	167	
4	25	73	134	167	
4	25	78	138	167	
4	31	78	135	167	
4	31	78	128	167	
4	40	73	122	167	
4	36	78	122	167	
4	31	78	122	167	
4	37	78	122	167	
4	39	73	132	167	
4	35	73	138	167	
4	24	73	131	167	
4	28	73	126	167	
4	31	73	131	167	
4	39	73	122	167	
4	39	73	122	167	
4	39	73	126	167	
4	26	73	124	167	
4	36	73	141	167	
4	37	73	122	167	
4	37	73	122	167	
4	37	73	122	161	
4	37	73	122	161	
3	37	73	122	NA 
4	25	73	122	160	
4	25	73	122	160	
4	25	73	122	152	
4	25	73	122	151	
4	33	73	122	153	
4	25	73	122	152	
4	28	73	122	150	
4	21	73	122	153	
4	40	73	122	162	
4	40	73	122	149	
4	37	73	113	149	
4	37	73	113	160	
4	37	73	115	161	
4	20	73	112	161	
4	19	73	112	152	
4	19	73	112	167	
4	17	73	141	167	
4	23	73	131	167	
4	25	73	134	167	
4	12	73	134	167	
4	12	73	138	167	
4	21	73	138	167	
4	24	73	130	167	
4	18	73	133	167	
4	24	73	135	167	
4	31	73	141	167	
4	36	73	135	167	
4	36	73	141	167	
4	35	73	138	167	
4	35	73	134	167	
4	30	73	141	167	
4	25	73	141	167	
4	23	73	141	167	
4	18	73	133	167	
4	24	73	138	167	
4	24	73	138	167	
4	24	73	138	167	
4	24	73	133	167	
4	26	73	133	166	
4	19	73	126	167	
4	19	73	134	167	
4	20	73	134	167	
4	17	73	131	167	
4	19	73	128	167	
4	25	73	122	167	
4	19	73	122	167	
4	26	73	122	167	
4	26	73	130	167	
4	24	73	130	167	
4	25	73	133	167	
4	20	73	138	167	
4	20	73	138	167	
4	18	78	138	167	
4	18	78	133	167	
4	18	78	128	167	
4	33	78	135	167	
4	16	78	135	167	
4	20	78	132	167	
4	19	73	141	167	
4	20	73	133	167	
4	30	73	135	167	
4	21	73	135	167	
4	35	73	134	167	
4	35	73	131	167	
4	35	78	131	167	
4	35	78	131	167	
4	39	78	134	167	
4	40	78	134	167	
4	40	73	134	167	
4	30	73	134	167	
4	30	73	135	167	
4	31	73	128	167	
4	21	73	128	167	
4	12	73	128	167	
4	12	73	128	167	
4	8	73	135	167	
4	8	73	126	167	
4	8	73	135	167	
4	0	73	141	167	
4	7	78	132	167	
4	16	78	132	167	
4	17	78	130	167	
4	19	73	131	167	
4	35	73	132	167	
4	39	73	133	167	
4	39	73	133	167	
4	30	73	138	167	
4	19	73	141	167	
4	21	73	131	167	
4	16	73	138	167	
4	26	73	138	167	
4	40	73	138	167	
4	36	78	138	167	
4	33	73	126	167	
4	30	73	126	167	
4	31	73	126	167	
4	18	73	126	167	
4	24	73	130	167	
4	33	73	131	167	
4	30	73	131	167	
4	21	73	138	167	
4	30	73	138	167	
4	35	73	130	167	
4	39	73	130	167	
4	30	73	133	167	
4	31	73	138	167	
4	20	73	138	167	
4	24	73	126	167	
4	36	73	122	167	
4	31	73	122	167	
4	20	73	122	167	
4	25	73	122	167	
4	33	78	134	167	
4	18	73	141	167	
4	8	73	141	167	
4	28	73	141	167	
4	19	73	141	167	
4	17	73	141	167	
4	12	73	141	167	
4	7	73	141	167	
4	7	73	141	167	
4	7	73	130	167	
4	16	73	130	167	
4	16	73	130	167	
4	16	73	130	167	
4	16	73	122	167	
4	33	73	132	167	
4	44	73	132	167	
4	44	73	131	167	
4	37	73	122	167	
4	35	73	128	167	
4	25	73	141	167	
4	25	73	134	167	
4	37	73	131	167	
4	37	73	135	167	
4	37	73	131	167	
4	28	78	132	167	
4	37	73	126	167	
4	33	73	126	167	
4	30	73	141	167	
4	17	73	138	167	
4	17	78	138	167	
4	17	78	138	167	
4	7	78	131	167	
4	7	78	131	167	
4	7	78	135	167	
4	7	78	135	167	
4	0	78	131	167	
4	12	78	131	167	
4	21	73	132	167	
4	16	73	131	167	
4	17	73	122	167	
4	25	78	122	167	
4	28	78	122	167	
4	26	78	128	167	
4	30	78	133	167	
4	25	78	133	167	
4	21	78	135	167	
4	28	78	132	167	
4	23	78	132	167	
4	25	78	135	167	
4	33	78	135	167	
4	24	73	135	167	
4	24	73	135	167	
4	28	73	141	167	
4	35	73	126	167	
4	35	73	131	167	
4	39	73	131	167	
4	30	73	138	167	
4	19	73	138	167	
4	30	73	134	167	
4	33	78	131	167	
4	30	78	132	167	
4	35	78	138	167	
4	17	78	135	167	
4	25	78	141	167	
4	23	78	141	167	
4	23	78	138	167	
4	23	78	138	167	
4	23	78	138	167	
4	20	78	138	167	
4	24	73	134	167	
4	20	78	134	167	
4	20	78	131	167	
4	12	78	131	167	
4	12	78	138	167	
4	12	78	138	167	
4	7	78	138	167	
4	0	78	130	167	
4	0	78	122	167	
4	0	78	122	167	
4	0	78	122	167	
4	0	78	122	167	
4	0	78	122	167	
4	0	78	138	167	
4	0	78	141	167	
4	0	78	138	167	
4	8	78	134	167	
4	12	78	134	167	
4	12	73	141	167	
4	16	73	141	167	
4	19	73	138	167	
4	16	73	132	167	
4	26	73	134	167	
4	37	73	134	161	
4	28	73	141	150	
4	28	73	141	145	
4	33	73	87	141	
3	33	73	141	NA 
4	36	73	103	141	
3	18	73	131	NA 
4	12	73	134	158	
4	7	73	128	165	
4	7	73	122	145	
4	7	73	122	151	
4	7	73	122	145	
4	7	73	122	167	
4	7	73	122	167	
4	0	73	122	166	
4	0	78	122	152	
4	7	78	122	152	
4	7	78	122	152	
4	35	73	122	155	
4	40	73	132	154	
4	44	73	135	160	
4	37	73	131	156	
4	31	78	122	155	
4	31	78	122	143	
4	39	73	122	156	
4	39	73	122	151	
4	36	73	122	156	
4	36	73	106	122	
3	28	73	130	NA 
4	25	73	94	133	
4	35	73	141	165	
4	40	73	141	166	
4	36	73	141	148	
4	30	73	141	152	
3	12	73	135	NA 
4	25	73	134	164	
4	25	73	132	162	
4	26	73	133	167	
4	25	73	138	167	
4	17	73	141	167	
4	12	73	135	167	
4	20	78	130	167	
4	18	78	135	167	
4	16	78	130	167	
4	18	78	135	167	
4	18	78	139	167	
4	30	78	131	167	
4	28	78	130	167	
4	18	78	130	167	
4	21	78	130	167	
4	21	78	133	167	
4	18	78	133	167	
4	8	78	138	167	
4	8	78	135	167	
4	0	78	135	167	
4	0	78	132	167	
4	0	78	141	167	
4	0	78	134	167	
4	0	73	134	167	
4	0	73	131	167	
4	0	73	131	167	
4	7	73	131	167	
4	7	73	122	167	
4	7	73	122	167	
4	16	73	122	167	
4	12	73	122	167	
4	12	73	113	167	
4	12	73	112	167	
4	7	78	122	167	
4	7	78	124	167	
4	17	78	138	167	
4	17	78	138	167	
4	17	78	135	167	
4	23	73	131	167	
4	28	73	134	167	
4	24	73	130	167	
4	31	73	122	167	
4	31	73	113	167	
4	36	73	113	167	
4	28	78	113	167	
4	12	78	115	167	
4	20	78	115	167	
4	20	73	115	167	
4	18	73	122	167	
4	20	73	122	167	
4	30	73	122	167	
4	31	78	122	167	
4	25	78	122	167	
4	28	78	122	167	
4	40	78	132	167	
4	40	78	132	167	
4	40	78	141	167	
4	40	78	141	167	
4	40	78	131	167	
4	39	78	134	167	
4	40	73	141	167	
4	37	73	141	167	
4	36	73	141	167	
4	25	73	132	167	
4	25	73	135	167	
4	20	73	135	167	
4	20	73	130	167	
4	16	73	130	167	
4	16	78	130	167	
4	21	78	122	167	
4	21	78	122	167	
4	36	78	122	167	
4	37	78	122	167	
4	37	78	122	167	
4	36	73	122	167	
4	40	73	122	167	
4	37	73	122	167	
4	36	73	122	167	
4	35	73	122	167	
4	40	73	122	167	
4	40	73	122	167	
4	39	73	122	167	
4	35	73	122	167	
4	35	73	122	167	
4	37	78	122	167	
4	35	78	122	167	
4	35	78	122	167	
4	37	78	134	167	
4	40	73	138	167	
4	40	73	122	167	
4	40	73	122	167	
4	33	73	122	167	
4	40	73	122	167	
4	37	73	131	167	
4	37	73	130	167	
4	37	73	130	167	
