snp	 s0	s1	s2	s3	
4	23	73	126	167	
4	39	73	134	167	
4	35	73	134	167	
4	28	73	124	167	
4	20	73	124	167	
4	24	73	128	167	
4	21	73	132	167	
4	16	73	131	167	
4	16	73	133	167	
4	7	73	131	167	
4	0	73	132	167	
4	0	73	132	167	
4	0	73	132	167	
4	0	78	132	167	
4	8	78	131	167	
4	8	78	122	167	
4	20	78	122	167	
4	24	78	122	167	
4	30	78	130	167	
4	30	73	132	167	
4	24	73	130	167	
4	30	73	132	167	
4	19	73	131	167	
4	20	73	131	167	
4	20	73	133	167	
4	23	73	130	167	
4	20	73	132	167	
4	30	73	132	167	
4	21	73	124	167	
4	26	73	132	167	
4	19	73	132	167	
4	19	73	132	167	
4	12	73	132	167	
4	12	73	122	167	
4	12	73	132	167	
4	12	73	132	167	
4	21	73	132	167	
4	19	73	131	167	
4	25	73	138	167	
4	30	73	138	167	
4	40	73	138	167	
4	39	73	134	167	
4	39	73	131	167	
4	25	73	131	167	
4	25	73	138	167	
4	39	73	141	167	
4	40	73	132	167	
4	40	73	132	167	
4	31	73	132	167	
4	37	73	133	167	
4	25	73	131	167	
4	25	73	134	167	
4	25	73	131	167	
4	36	73	133	167	
4	44	78	134	167	
4	45	78	134	167	
4	36	78	134	167	
4	36	73	135	167	
4	37	73	135	167	
4	37	73	141	167	
4	40	73	135	167	
4	40	73	130	167	
4	37	73	130	167	
4	35	73	122	167	
4	35	73	122	167	
4	30	73	122	167	
4	30	73	122	167	
4	40	73	122	167	
4	25	73	131	167	
4	25	78	141	167	
4	25	78	135	167	
4	25	78	133	167	
4	24	78	134	167	
4	30	78	134	167	
4	21	73	135	167	
4	17	73	132	167	
4	24	73	122	167	
4	21	73	122	167	
4	18	78	122	167	
4	12	78	113	167	
4	23	78	114	167	
4	31	78	132	167	
4	28	78	130	167	
4	26	73	131	167	
4	19	73	131	167	
4	19	73	141	167	
4	19	78	134	167	
4	23	73	130	167	
4	25	73	130	167	
4	37	73	130	167	
4	26	73	133	167	
4	31	78	135	167	
4	25	78	133	167	
4	25	78	131	167	
4	25	78	132	167	
4	28	78	135	167	
4	33	78	133	167	
4	33	78	124	167	
4	24	78	130	167	
4	25	78	130	167	
4	26	78	130	167	
4	18	78	130	167	
4	25	78	131	167	
4	25	73	133	167	
4	31	73	134	167	
4	31	73	141	167	
4	31	73	141	167	
4	36	73	141	167	
4	36	78	141	167	
4	36	78	131	167	
4	36	78	131	167	
4	35	73	131	167	
4	35	73	135	167	
4	35	73	135	167	
4	35	78	135	167	
4	28	78	130	167	
4	39	78	130	167	
4	39	78	131	167	
4	30	78	131	167	
4	37	78	131	167	
4	37	78	131	167	
4	39	78	141	167	
4	8	78	138	167	
4	12	78	130	167	
4	25	73	130	167	
4	25	73	138	167	
4	31	73	138	167	
4	30	73	138	167	
4	25	73	138	167	
4	21	73	138	167	
4	26	73	134	167	
4	33	73	138	167	
4	28	73	130	167	
4	36	73	138	167	
4	35	73	138	167	
4	31	73	133	167	
4	39	73	134	167	
4	39	73	134	167	
4	39	78	131	167	
4	40	78	131	167	
4	40	78	130	167	
4	33	78	130	167	
4	23	78	122	167	
4	23	78	122	167	
4	35	78	130	167	
4	35	78	130	167	
4	35	78	131	167	
4	35	78	141	167	
4	44	78	134	167	
4	44	78	138	167	
4	44	78	133	167	
4	44	78	135	167	
4	35	78	130	167	
4	7	78	131	167	
4	7	78	141	167	
4	7	78	141	167	
4	7	78	134	167	
4	7	73	135	167	
4	12	73	132	167	
4	12	73	132	167	
4	20	73	132	167	
4	20	73	138	167	
4	20	73	138	167	
4	20	73	138	167	
4	17	73	138	167	
4	8	73	130	167	
4	8	73	130	167	
4	33	73	141	167	
4	24	73	130	167	
4	23	73	122	167	
4	23	73	122	167	
4	23	73	122	167	
4	17	78	130	167	
4	20	73	130	167	
4	25	73	131	167	
4	25	73	134	167	
4	31	73	132	167	
4	24	73	141	167	
4	8	73	141	167	
4	20	73	141	167	
4	20	73	141	167	
4	12	73	138	167	
4	7	73	141	167	
4	7	73	141	167	
4	12	73	133	167	
4	25	73	126	167	
4	25	73	135	167	
4	21	73	135	167	
4	18	73	138	167	
4	20	73	138	167	
4	28	73	138	167	
4	39	73	138	167	
4	39	73	138	167	
4	23	78	138	167	
4	23	78	141	167	
4	25	78	141	167	
4	25	78	132	167	
4	23	78	141	167	
4	23	78	141	167	
4	28	78	141	167	
4	33	78	141	167	
4	33	78	141	167	
4	33	78	134	167	
4	33	78	131	167	
4	24	78	130	167	
4	26	78	135	167	
4	26	78	135	167	
4	16	78	135	167	
4	12	78	138	167	
4	12	78	138	167	
4	21	78	134	167	
4	18	78	126	167	
4	24	78	141	167	
4	19	78	141	167	
4	17	78	130	167	
4	30	78	135	167	
4	30	78	134	167	
4	28	78	122	167	
4	18	78	122	167	
4	18	78	122	167	
4	12	73	113	167	
4	17	73	113	167	
4	12	73	113	167	
4	24	73	113	167	
4	19	73	113	167	
4	25	78	122	167	
4	25	73	131	167	
4	25	73	131	167	
4	25	73	131	167	
4	24	73	135	167	
4	16	73	135	167	
4	18	73	130	167	
4	28	73	130	167	
4	18	73	122	167	
4	7	73	122	167	
4	7	73	122	167	
4	0	73	132	167	
4	0	73	132	167	
4	0	73	134	167	
4	0	73	134	167	
4	0	73	131	167	
4	0	73	135	167	
4	0	73	135	167	
4	17	73	135	167	
4	23	73	132	167	
4	19	73	135	167	
4	19	73	122	167	
4	25	73	122	167	
4	25	73	122	167	
4	25	73	113	167	
4	25	73	113	167	
4	28	73	113	167	
4	30	73	113	167	
4	30	73	113	167	
4	31	73	113	167	
4	39	73	113	167	
4	39	73	113	167	
4	39	73	113	167	
4	36	73	113	167	
4	35	73	122	167	
4	25	73	122	167	
4	21	73	122	167	
4	21	73	122	167	
4	17	73	113	167	
4	21	73	113	167	
4	35	73	113	167	
4	35	73	113	167	
4	39	73	130	167	
4	25	73	130	167	
4	21	73	132	167	
4	21	73	132	167	
4	23	73	132	167	
4	25	73	132	167	
4	18	73	138	167	
4	23	73	133	167	
4	23	73	138	167	
4	19	73	134	167	
4	21	73	134	167	
4	25	73	138	167	
4	25	73	122	167	
4	35	73	122	167	
4	40	73	122	167	
4	40	73	122	167	
4	40	73	122	167	
4	36	73	122	167	
4	40	73	128	167	
4	37	73	126	167	
4	25	73	126	167	
4	25	73	124	167	
4	18	78	131	167	
4	36	78	134	167	
4	36	73	130	167	
4	36	73	122	167	
4	39	73	122	167	
4	39	73	122	167	
4	36	73	122	167	
4	25	73	134	167	
4	35	73	130	167	
4	25	73	126	167	
4	25	73	134	167	
4	16	73	134	167	
4	16	73	141	167	
4	26	73	130	167	
4	23	73	130	167	
4	19	78	131	167	
4	20	78	141	167	
4	25	78	141	167	
4	25	78	141	167	
4	25	78	141	167	
4	30	78	133	167	
4	31	78	141	167	
4	23	78	141	167	
4	25	78	141	167	
4	20	78	138	167	
4	20	78	138	167	
4	20	78	138	167	
4	12	78	138	167	
4	18	73	141	167	
4	26	73	141	167	
4	25	73	141	167	
4	25	73	133	167	
4	25	73	141	167	
4	19	73	141	167	
4	17	73	141	167	
4	17	73	131	167	
4	25	73	131	167	
4	23	73	138	167	
4	26	73	131	167	
4	28	73	130	167	
4	17	73	130	161	
4	28	73	130	162	
4	25	73	130	154	
4	21	73	130	151	
4	21	73	131	148	
4	17	73	131	148	
4	17	73	138	161	
4	21	73	122	159	
4	17	73	122	149	
4	7	73	122	158	
4	12	73	131	164	
4	20	73	131	158	
4	20	73	133	167	
4	26	73	141	148	
4	26	73	141	158	
4	25	73	133	154	
4	25	73	135	156	
4	25	73	132	149	
4	25	73	132	165	
4	25	73	141	154	
4	25	73	135	148	
4	25	73	122	163	
4	25	73	122	166	
4	35	73	122	166	
4	33	73	122	164	
4	25	73	122	163	
4	25	73	122	153	
4	25	73	122	159	
4	21	73	122	159	
4	26	73	122	160	
4	8	73	122	162	
4	12	73	122	167	
4	7	73	130	164	
4	12	73	130	161	
4	7	78	130	162	
4	7	73	130	155	
4	0	73	130	150	
4	0	73	124	162	
4	0	73	130	162	
4	0	73	135	165	
4	0	73	135	148	
4	18	73	126	150	
4	18	73	133	150	
4	7	78	133	160	
4	7	78	138	149	
4	7	78	138	152	
4	7	78	138	159	
4	7	78	134	159	
4	19	73	135	159	
4	33	73	134	154	
4	39	73	138	153	
4	37	73	133	149	
4	39	73	135	149	
4	31	73	133	151	
4	37	73	135	159	
4	24	78	138	167	
4	18	78	138	167	
4	23	78	141	167	
4	20	78	132	154	
4	24	78	135	154	
4	25	78	141	155	
4	25	78	138	152	
4	18	78	135	152	
4	19	78	135	162	
4	23	78	135	162	
4	18	78	135	167	
4	18	78	130	167	
4	26	78	133	167	
4	21	78	141	167	
4	23	78	131	150	
4	12	73	141	167	
4	12	73	141	162	
4	7	73	141	163	
4	7	73	141	163	
4	7	73	141	163	
4	7	73	132	160	
4	7	73	132	165	
4	7	73	141	161	
4	12	73	141	160	
4	19	73	141	161	
4	19	73	141	166	
4	19	73	141	164	
4	23	73	133	165	
4	21	73	133	158	
4	26	73	133	150	
4	31	73	133	166	
4	36	73	132	166	
4	33	73	141	152	
4	33	73	141	149	
4	31	73	141	156	
4	25	73	141	160	
4	25	73	131	167	
4	31	73	141	167	
4	31	73	141	162	
4	25	73	132	162	
4	33	73	130	160	
4	33	73	130	167	
4	40	73	130	167	
4	37	78	130	167	
4	31	78	133	167	
4	18	78	128	167	
4	18	78	128	167	
4	12	73	126	167	
4	31	73	141	167	
4	31	73	141	155	
4	40	73	134	162	
4	40	73	133	167	
4	18	73	133	167	
4	21	73	133	167	
4	20	73	138	167	
4	12	73	138	167	
4	12	73	138	167	
4	21	73	138	167	
4	28	73	138	167	
4	25	73	138	167	
4	25	73	138	167	
4	25	73	132	167	
4	25	73	128	167	
4	25	73	133	167	
4	25	73	124	167	
4	25	78	131	167	
4	25	78	131	167	
4	33	78	131	167	
4	39	78	131	167	
4	33	78	131	167	
4	30	73	131	167	
4	30	73	138	167	
4	30	73	132	167	
4	30	73	132	167	
4	25	73	133	167	
4	33	73	124	167	
4	33	73	130	167	
4	28	73	130	167	
4	20	73	130	167	
4	19	73	122	167	
4	23	73	131	167	
4	23	73	122	167	
4	23	73	122	167	
4	19	73	122	167	
4	19	73	122	167	
4	19	73	122	167	
4	23	73	122	167	
4	28	73	135	167	
4	18	73	141	167	
4	16	73	133	167	
4	19	78	130	167	
4	20	78	130	167	
4	20	78	130	167	
4	24	78	130	167	
4	30	78	135	167	
4	24	78	138	167	
4	25	78	138	167	
4	25	78	134	167	
4	25	78	134	167	
4	26	78	134	167	
4	33	78	141	167	
4	39	78	135	167	
4	30	78	135	167	
4	30	78	131	167	
4	30	78	131	167	
4	31	73	126	167	
4	31	73	122	167	
4	33	73	122	167	
4	25	73	122	167	
4	36	73	122	167	
4	36	73	130	167	
4	36	73	130	167	
4	23	78	130	167	
4	36	78	130	167	
4	36	78	130	167	
4	39	78	132	167	
4	30	78	132	167	
4	39	78	133	167	
4	21	78	131	167	
4	20	78	131	167	
4	30	73	138	167	
4	30	73	133	167	
4	28	73	133	167	
4	36	73	133	167	
4	19	73	138	167	
4	19	73	130	167	
4	19	73	130	167	
4	21	78	130	167	
4	21	73	130	167	
4	23	73	124	167	
4	28	73	141	167	
4	28	73	138	167	
4	37	73	135	167	
4	35	73	135	167	
4	31	73	130	167	
4	35	73	122	167	
4	35	73	122	167	
4	35	73	122	167	
4	35	73	122	167	
4	35	73	122	167	
4	35	73	122	167	
4	18	73	122	167	
4	21	73	122	167	
4	17	73	130	167	
4	24	73	138	167	
4	26	73	138	167	
4	17	73	132	167	
4	28	73	133	167	
4	23	73	133	167	
4	25	73	130	167	
4	25	73	133	167	
4	40	73	134	167	
4	40	73	131	167	
4	40	73	131	167	
4	30	73	130	167	
4	31	73	130	167	
4	40	73	130	167	
4	45	73	130	167	
4	45	73	135	167	
4	45	73	141	167	
4	37	73	128	167	
4	62	73	131	167	
4	62	73	122	167	
4	62	73	122	167	
4	62	73	122	167	
4	62	73	122	167	
4	62	73	122	167	
4	62	78	122	167	
4	62	78	130	167	
4	62	78	134	167	
4	62	78	133	167	
4	60	78	138	167	
4	60	78	130	167	
4	0	73	130	167	
4	12	73	130	167	
4	12	73	130	167	
4	12	73	130	167	
4	12	73	130	167	
4	12	73	130	167	
4	18	73	130	167	
4	26	73	135	167	
4	28	73	135	167	
4	12	73	135	167	
4	12	73	133	167	
4	7	73	131	167	
4	0	73	141	167	
4	0	73	130	167	
4	0	73	122	167	
4	0	73	113	167	
4	0	78	113	167	
4	0	78	113	166	
4	0	78	113	166	
4	0	78	114	166	
4	8	78	114	167	
4	8	78	114	167	
4	7	78	122	167	
4	7	78	122	167	
4	7	78	122	167	
4	17	78	122	167	
4	24	78	122	167	
4	19	78	122	167	
4	30	78	122	167	
4	33	78	122	167	
4	33	78	122	167	
4	39	78	122	167	
4	39	78	122	167	
4	31	78	122	167	
4	24	73	122	167	
4	30	73	122	166	
4	30	73	122	166	
4	35	73	114	166	
4	35	73	114	166	
4	35	73	113	166	
4	24	73	113	166	
4	31	73	122	166	
4	31	73	132	166	
4	23	73	138	166	
4	25	73	135	166	
4	25	73	126	166	
4	25	73	124	166	
4	35	73	128	166	
4	39	73	122	166	
4	33	73	122	166	
4	35	73	130	166	
4	35	73	138	166	
4	30	73	138	166	
4	40	73	135	166	
4	36	73	128	166	
4	37	73	128	166	
4	30	73	128	166	
4	21	73	122	166	
4	35	73	130	166	
4	35	73	138	166	
4	33	73	132	166	
4	26	73	132	166	
4	18	73	138	166	
4	12	73	138	166	
4	12	73	124	166	
4	12	73	114	166	
4	23	73	114	166	
4	23	73	114	166	
4	40	73	114	166	
4	33	73	114	166	
4	31	73	114	167	
4	25	73	122	167	
4	24	73	122	167	
4	40	73	122	167	
4	30	73	122	167	
4	45	73	122	167	
4	45	73	122	167	
4	45	73	122	167	
4	31	78	122	167	
4	31	78	115	167	
4	23	78	113	166	
4	16	78	113	166	
4	23	78	113	166	
4	33	73	113	166	
4	36	73	114	166	
4	40	73	114	166	
4	40	73	112	166	
4	36	73	112	166	
4	45	73	115	166	
4	45	73	115	166	
4	45	73	115	166	
4	45	73	122	166	
4	23	73	122	166	
4	0	73	122	166	
4	0	73	122	166	
4	0	73	122	167	
4	0	73	122	167	
4	8	73	122	166	
4	37	78	122	166	
4	37	78	131	166	
4	23	78	122	166	
4	23	73	122	166	
4	36	73	122	166	
4	26	73	122	166	
4	24	73	122	166	
4	24	73	122	166	
4	28	73	122	166	
4	31	73	122	166	
4	30	73	122	166	
4	24	73	122	166	
4	17	73	122	166	
4	28	73	122	166	
4	28	73	122	166	
4	28	73	122	166	
4	17	73	122	166	
4	8	73	122	166	
4	19	73	122	166	
4	16	73	122	166	
4	19	78	122	166	
4	28	78	122	166	
4	26	78	122	166	
4	17	78	122	166	
4	33	78	122	166	
4	33	78	122	166	
4	35	73	122	166	
4	31	73	122	166	
4	23	73	122	166	
4	25	73	122	166	
4	25	73	122	166	
4	26	73	122	166	
4	40	73	122	166	
4	20	73	122	166	
4	20	73	122	166	
4	20	73	122	166	
4	25	73	122	166	
4	26	73	122	166	
4	40	73	122	166	
4	35	73	122	167	
4	36	73	122	167	
4	30	73	122	164	
4	21	38	73	122	
4	21	73	122	162	
4	20	73	122	160	
4	25	73	122	148	
4	24	73	122	148	
4	25	73	122	145	
4	20	78	122	163	
4	21	78	122	168	
4	21	78	113	168	
4	31	78	113	168	
4	35	78	113	168	
4	19	78	122	166	
4	17	78	122	166	
4	25	78	122	166	
4	28	78	122	166	
4	39	78	122	166	
4	39	78	134	166	
4	39	78	138	166	
4	33	78	133	167	
4	37	78	133	167	
4	23	78	133	167	
4	19	78	135	166	
4	33	78	132	166	
4	31	78	132	173	
4	12	78	132	169	
4	17	78	122	166	
4	8	78	122	166	
4	8	78	132	173	
4	8	78	134	170	
4	8	73	133	169	
3	19	73	133	NA 
3	28	73	133	NA 
4	21	73	135	149	
4	20	73	133	152	
4	20	73	134	165	
4	25	78	132	154	
4	35	73	122	164	
4	30	73	122	160	
3	12	73	130	NA 
4	18	73	138	158	
4	18	78	141	149	
4	17	78	134	161	
4	12	78	134	158	
4	17	73	131	150	
4	17	73	131	149	
4	20	73	122	160	
3	20	73	122	NA 
4	36	73	122	143	
4	30	73	122	148	
4	26	73	122	155	
4	26	73	122	150	
4	36	73	122	162	
4	45	73	122	167	
4	37	73	122	167	
4	45	73	122	167	
4	36	73	122	167	
4	31	73	122	167	
4	26	73	122	167	
4	36	73	122	167	
4	26	73	122	167	
4	30	73	122	167	
4	20	73	122	167	
4	23	73	122	167	
4	39	73	122	167	
4	39	73	122	167	
4	40	73	122	167	
4	36	73	122	167	
4	31	73	122	167	
4	21	73	122	167	
4	16	73	122	167	
4	23	73	122	167	
4	26	73	122	167	
4	36	73	122	167	
4	37	73	122	167	
4	37	73	122	167	
4	45	73	122	167	
4	44	78	122	167	
4	35	78	122	167	
4	37	78	122	167	
4	35	78	122	167	
4	35	78	122	167	
4	26	78	122	167	
4	28	78	122	167	
4	25	78	122	167	
4	25	78	122	167	
4	7	78	122	167	
4	7	78	122	167	
4	0	78	122	167	
4	7	78	122	167	
4	12	78	122	167	
4	20	78	122	167	
4	17	78	122	167	
4	17	78	122	167	
4	19	78	122	167	
4	12	78	122	167	
4	7	78	122	167	
4	7	78	122	167	
4	12	78	122	167	
4	12	78	122	167	
4	7	78	122	167	
4	12	78	122	167	
4	16	78	122	167	
4	18	78	122	167	
4	17	78	122	167	
4	17	78	122	167	
4	26	78	122	167	
4	39	78	122	167	
4	18	78	122	152	
4	16	78	122	124	
3	25	78	122	NA 
4	37	78	105	122	
3	40	78	122	NA 
3	37	78	122	NA 
4	17	78	122	168	
4	18	78	122	154	
4	21	78	88	122	
4	16	78	122	153	
4	24	73	122	173	
4	35	78	131	161	
4	37	78	122	162	
4	37	78	122	162	
4	35	78	122	155	
4	0	78	122	145	
4	0	78	122	145	
4	0	78	122	159	
3	16	78	122	NA 
4	30	78	122	166	
4	30	78	122	166	
4	28	78	122	149	
4	25	73	122	150	
3	21	78	122	NA 
4	21	78	122	159	
4	21	78	122	167	
4	23	78	122	166	
4	23	73	122	166	
4	28	73	122	166	
4	19	73	122	166	
4	25	73	122	167	
4	25	73	122	167	
4	23	73	122	167	
4	37	73	122	167	
4	45	73	122	167	
4	30	73	122	167	
4	39	73	122	167	
4	39	73	122	167	
4	39	73	122	167	
4	36	73	122	167	
4	36	73	122	167	
4	36	73	122	167	
4	31	73	122	167	
4	35	73	122	167	
4	37	73	122	167	
4	36	73	122	167	
4	33	73	122	167	
4	25	73	122	167	
4	21	73	122	167	
4	20	73	122	162	
4	12	73	122	159	
4	12	73	122	159	
4	12	78	122	154	
4	25	73	122	163	
4	25	73	122	163	
4	25	73	122	167	
4	16	73	122	167	
4	18	73	122	167	
4	18	73	122	167	
4	35	73	122	167	
4	35	73	122	167	
4	26	73	122	167	
4	44	73	122	167	
4	44	73	122	167	
4	40	73	122	167	
4	40	78	122	167	
4	40	78	122	167	
4	40	78	122	167	
4	25	78	122	167	
4	21	78	122	167	
4	28	78	122	165	
4	30	73	112	122	
3	60	78	122	NA 
4	60	78	122	154	
4	60	78	122	154	
4	60	78	122	159	
4	60	78	122	155	
4	60	78	122	157	
4	26	78	122	152	
3	17	73	122	NA 
4	24	73	122	151	
4	24	73	122	153	
4	18	73	122	165	
4	19	73	122	150	
4	19	73	122	160	
4	28	73	122	151	
4	20	73	122	154	
4	7	73	122	152	
4	17	73	122	153	
4	16	73	122	135	
3	25	73	122	NA 
4	35	73	122	166	
4	25	73	106	122	
4	31	73	122	164	
4	35	72	73	122	
4	18	73	122	170	
3	21	73	122	NA 
4	24	78	122	166	
4	19	78	122	167	
4	16	78	122	167	
4	16	78	122	167	
4	28	78	122	167	
4	18	78	122	167	
4	31	78	122	167	
4	40	78	122	167	
4	40	78	122	167	
4	40	78	122	167	
4	36	78	122	167	
4	37	78	122	167	
4	35	78	122	167	
4	26	78	122	167	
4	16	78	122	167	
4	18	78	122	167	
4	18	78	122	167	
4	28	78	122	167	
4	19	78	122	167	
4	21	73	122	167	
4	28	73	122	167	
4	12	73	122	167	
4	7	73	122	167	
4	7	78	122	167	
4	8	78	122	167	
4	8	78	122	167	
4	0	78	122	167	
4	7	78	122	167	
4	7	78	122	167	
4	7	73	122	167	
4	17	73	122	167	
4	17	73	122	167	
4	17	73	122	167	
4	17	73	122	167	
4	39	73	122	167	
4	39	73	122	167	
4	25	73	122	167	
4	25	73	122	166	
4	17	73	122	168	
4	19	73	122	162	
4	23	73	122	164	
4	17	78	122	167	
4	40	73	122	167	
4	35	73	122	167	
4	39	73	122	167	
4	39	73	122	167	
4	40	78	122	167	
4	40	78	122	167	
4	31	78	122	167	
4	16	78	122	167	
4	24	78	130	167	
4	21	78	138	167	
4	30	78	138	167	
4	30	78	133	167	
4	26	78	130	167	
4	23	78	131	167	
4	23	78	138	167	
4	18	78	131	167	
4	25	78	131	167	
4	37	78	122	167	
4	28	78	122	167	
4	36	78	122	167	
4	36	78	122	167	
4	40	78	122	160	
4	26	78	115	122	
4	18	78	122	155	
4	18	78	122	166	
4	16	78	122	167	
4	16	78	122	167	
4	16	78	122	167	
4	17	78	122	167	
4	8	73	122	167	
4	20	73	122	167	
4	24	73	122	167	
4	30	73	122	167	
4	18	73	113	167	
4	21	78	113	167	
4	17	78	113	167	
4	19	78	130	167	
4	26	78	130	166	
4	35	78	126	173	
4	40	78	138	159	
4	40	78	138	160	
4	39	78	135	162	
4	36	73	138	162	
3	28	73	130	NA 
4	21	73	130	159	
4	21	78	130	159	
4	21	78	122	168	
4	26	78	122	156	
4	25	78	122	151	
4	26	78	122	162	
4	36	78	122	159	
4	30	78	122	143	
4	19	78	122	151	
4	25	78	122	167	
4	25	78	122	167	
4	17	78	122	167	
4	12	78	122	159	
4	12	78	122	167	
4	21	78	122	159	
4	12	78	122	144	
4	12	78	122	151	
4	17	73	122	165	
4	30	73	122	153	
4	26	73	112	153	
4	33	73	112	165	
4	28	73	115	159	
4	36	73	113	163	
4	25	73	113	156	
3	36	73	113	NA 
4	45	73	122	164	
4	36	73	122	164	
4	45	73	122	160	
4	45	73	122	160	
4	21	73	122	167	
4	23	73	122	152	
4	24	73	122	161	
4	33	73	122	160	
4	25	73	122	161	
4	28	78	122	164	
4	21	78	122	154	
4	17	73	122	160	
4	19	73	122	149	
4	25	73	122	145	
4	18	73	122	145	
4	20	73	122	149	
4	23	73	122	149	
4	33	73	122	165	
4	31	73	122	160	
4	30	73	122	162	
4	30	73	122	154	
4	37	73	122	149	
4	37	73	122	153	
4	35	73	122	153	
4	37	73	122	153	
4	37	73	122	151	
3	31	73	122	NA 
4	26	73	122	173	
4	17	73	122	167	
4	17	73	122	155	
4	17	73	122	155	
4	28	73	122	162	
4	37	73	122	161	
4	37	78	122	160	
4	36	78	122	160	
4	36	78	122	159	
4	37	78	122	159	
4	40	78	122	167	
4	35	73	122	164	
4	40	73	122	167	
4	37	73	122	167	
4	37	73	122	167	
4	37	73	122	157	
4	23	73	122	167	
4	25	73	122	167	
4	18	73	122	167	
4	24	73	122	167	
3	25	73	122	NA 
4	25	73	122	149	
4	25	73	122	159	
4	25	78	122	157	
4	25	78	122	167	
4	25	73	122	153	
4	33	73	122	153	
4	36	73	122	157	
4	31	78	122	157	
4	23	78	122	150	
4	25	78	122	165	
4	25	78	122	167	
4	23	78	122	167	
4	30	78	122	167	
3	28	73	122	NA 
4	36	73	122	158	
4	36	73	122	162	
4	31	73	122	163	
4	24	73	122	164	
4	19	73	138	160	
4	28	73	138	160	
4	18	73	141	149	
4	25	73	141	158	
4	28	73	141	158	
4	28	73	141	155	
4	19	73	141	157	
4	12	73	141	163	
4	12	73	141	150	
3	23	73	138	NA 
4	19	73	138	158	
4	19	73	138	158	
4	23	73	138	145	
4	21	73	130	145	
4	23	73	130	164	
3	28	73	130	NA 
4	25	73	134	149	
4	17	73	131	144	
4	16	73	132	152	
4	16	73	132	163	
4	16	73	122	145	
4	24	73	122	148	
4	25	73	122	144	
4	24	73	122	151	
4	24	73	122	161	
4	24	73	134	167	
4	25	73	131	167	
4	25	73	128	167	
4	21	73	128	167	
4	30	73	135	167	
4	39	73	134	166	
4	39	73	141	167	
4	40	73	122	167	
4	37	73	122	167	
4	37	73	122	167	
4	37	73	132	167	
4	35	73	133	167	
4	45	73	133	167	
4	45	73	133	167	
4	45	73	141	167	
4	37	73	141	167	
4	44	73	141	167	
4	44	73	141	167	
4	44	73	133	167	
4	39	73	133	167	
4	35	73	135	167	
4	31	73	134	167	
4	20	73	135	167	
4	8	73	135	167	
4	23	73	132	167	
4	30	73	126	167	
4	40	73	138	167	
4	40	73	138	167	
4	40	73	138	167	
4	35	73	138	167	
4	23	73	134	164	
4	28	73	131	156	
4	28	73	131	149	
4	18	73	128	166	
4	26	73	134	167	
4	18	73	141	167	
4	26	73	141	167	
4	35	73	141	167	
4	35	73	141	167	
4	40	73	141	167	
4	23	73	141	167	
4	37	73	141	167	
4	25	73	138	167	
4	26	78	138	167	
4	26	78	141	167	
4	16	78	141	167	
4	16	78	138	167	
4	17	78	130	167	
4	12	78	134	167	
4	12	78	132	167	
4	12	78	138	167	
4	21	78	138	167	
4	21	78	122	167	
4	23	78	113	167	
4	19	78	113	167	
4	17	78	113	167	
4	25	73	113	167	
4	31	73	113	167	
4	31	73	113	167	
4	37	73	115	167	
4	28	73	115	167	
4	28	73	113	167	
4	21	73	115	167	
4	16	73	122	167	
4	19	73	122	167	
4	23	73	138	167	
4	40	73	138	167	
4	35	73	138	167	
4	40	73	138	167	
4	40	78	138	167	
4	35	73	138	167	
4	36	73	138	167	
4	36	73	141	167	
4	30	73	141	167	
4	28	73	141	167	
4	24	73	141	167	
4	16	73	141	167	
4	17	73	131	167	
4	17	73	131	167	
4	21	73	135	167	
4	35	73	134	167	
4	36	73	141	167	
4	31	73	133	167	
4	37	73	133	167	
4	37	73	133	167	
4	37	73	133	167	
4	37	73	133	167	
4	31	73	133	167	
4	36	73	133	167	
4	40	73	131	167	
4	40	73	134	167	
4	40	73	138	167	
4	33	73	138	167	
4	40	73	138	167	
4	40	73	138	167	
4	39	73	134	167	
4	36	73	138	167	
4	36	73	138	167	
4	33	73	138	167	
4	44	73	122	167	
4	44	73	122	167	
4	40	78	122	167	
4	25	78	122	167	
4	24	73	130	167	
4	21	73	130	167	
4	21	73	122	167	
4	21	73	131	167	
4	21	73	122	167	
4	39	73	122	167	
4	39	73	122	167	
4	44	73	122	167	
4	44	73	122	167	
4	39	73	122	167	
4	36	73	122	167	
4	39	73	131	167	
4	30	73	128	167	
4	21	73	141	167	
4	35	73	133	167	
4	36	73	133	167	
4	36	73	133	167	
4	36	73	138	167	
4	17	73	133	167	
4	12	73	133	167	
4	12	73	133	167	
4	19	78	133	167	
4	12	78	135	167	
4	26	78	138	166	
4	26	73	138	166	
4	17	73	133	150	
4	7	73	130	150	
4	7	73	130	154	
4	7	73	135	157	
4	12	73	138	161	
4	24	73	138	157	
4	30	73	141	148	
4	24	73	134	149	
4	33	73	128	149	
4	30	73	101	135	
4	33	73	138	161	
4	33	73	126	154	
4	33	73	133	148	
4	26	78	134	148	
4	40	78	138	161	
4	40	73	133	161	
4	12	73	133	159	
4	20	35	73	126	
4	62	78	131	149	
4	60	73	122	143	
4	60	73	122	153	
4	60	73	122	156	
3	18	73	122	NA 
4	10	20	73	122	
4	12	73	122	160	
4	12	73	122	160	
4	16	73	122	160	
4	35	78	122	152	
4	23	78	122	165	
4	17	78	122	165	
4	19	73	122	166	
4	18	73	122	166	
4	25	73	122	166	
3	25	73	122	NA 
4	25	78	122	166	
4	25	78	130	166	
4	36	78	138	166	
4	36	78	134	166	
